Metraje,Cantidad de habitaciones,Baños,apartment_type,project_name,project_url,project_description,project_c_time,project_m_time,project_img_url,project_zone,project_status,project_lat,project_lon,Parqueos,Cuotas desde,Precio desde,Incluye bodega,Incluye área de servicio
46m²,2,1,B,apartamentos-domos,https://citymap.com.gt/propiedades/apartamentos-domos/,"Ubicados en Zona 16. Con apartamentos de 1 o 2 habitaciones. Con más de 5 amenidades. Direccion: 19 Avenida 25-96, Colonia Las Acacias, Guatemala, Guatemala, 01016. Domos apa tame tos e  zo a 16
Comodidad y Vida Familia 
Domos es el luga  do de tu y tu familia pod á  vivi  y disf uta  ple ame te e  u  e to o i compa able, co  todo lo que buscabas, e  u a de las zo as co  mayo  plusvalía de la ciudad.",2021-11-22T18:05:00+00:00,2024-04-09T03:46:32+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/Fachada-sin-lampara.jpg,zona-16,Vendido,14.621765,-90.465476,,,,,
52m²,2,1,Apartamento A ,ami,https://citymap.com.gt/propiedades/ami/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 4ta Avenida 14-81 zona 10 Ciudad de Mixco. AMI apa tame tos e  Mixco
Ami es u  p oyecto de apa tame tos que busca mejo a  la calidad de vida de quie es lo habita  po  medio de su ubicació , ame idades y co cepto, media te el cual el usua io pod á te e  todos los be eficios de vivi  e  u a casa co  la comodidad y estilo de vida de u  apa tame to.",2021-05-06T17:59:30+00:00,2024-04-09T03:51:09+00:00,https://citymap.com.gt/wp-content/uploads/2021/05/AMI_Imagen-01_1920x1080.jpg,mixco,Vendido,14.620956529125,-90.590338882711,1,,,,
62m²,3,1,Apartamento B ,ami,https://citymap.com.gt/propiedades/ami/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 4ta Avenida 14-81 zona 10 Ciudad de Mixco. AMI apa tame tos e  Mixco
Ami es u  p oyecto de apa tame tos que busca mejo a  la calidad de vida de quie es lo habita  po  medio de su ubicació , ame idades y co cepto, media te el cual el usua io pod á te e  todos los be eficios de vivi  e  u a casa co  la comodidad y estilo de vida de u  apa tame to.",2021-05-06T17:59:30+00:00,2024-04-09T03:51:09+00:00,https://citymap.com.gt/wp-content/uploads/2021/05/AMI_Imagen-01_1920x1080.jpg,mixco,Vendido,14.620956529125,-90.590338882711,2,,,,
170m²,2,2.5,Modelo E,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,2,,,Si,Si
1180m²,3,3.5,Penthouse,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,5,,,Si,Si
1000m²,3,3.5,Pentgarden,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,5,,,Si,Si
600m²,3,3.5,Modelo A,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,5,,,Si,Si
340m²,3,3.5,Modelo B,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,4,,,Si,Si
250m²,3,3.5,Modelo C,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,3,,,Si,Si
210m²,3,3.5,Modelo D,tiffany-novena,https://citymap.com.gt/propiedades/tiffany-novena/,"Ubicados en Zona 14. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 4ta. Avenida 9-00 zona 14. Tiffa y Nove a apa tame tos e  zo a 14
El p oyecto llega pa a  ompe  esquemas y supe a  expectativas, pa a of ece te la i esistible posibilidad de lleva  u a vida de diseño e  medio de la ciudad. Tiffa y Nove a, u a comu idad a mó ica, activa y e  co tacto co  la  atu aleza.",2020-11-10T18:27:57+00:00,2024-05-16T06:32:03+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/Tiffany_Novena_exterior.jpg,zona-14,Vendido,14.584443,-90.517093,3,,,Si,Si
84.90m²,2,2.5,B,atelier,https://citymap.com.gt/propiedades/atelier/,"Ubicados en Zona 15. Con apartamentos de 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 21 avenida B 0-51 zona 15 Vista Hermosa. Atelie  apa tame tos e  zo a 15
Atelie  es u  edificio boutique de apa tame tos desa ollado po  G upo 2i. Su  omb e  ace del co cepto de espacios do de los a tistas y modistas da  luga  a la c eatividad y pe mite  c ea  las más g a des ob as de a te.

Este p oyecto te of ece 6 modelos de apa tame tos.",2021-04-21T16:41:03+00:00,2024-08-15T18:40:05+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/60381508_448191545966598_6530418544306290688_n.jpg,zona-15,Vendido,14.58629,-90.491658,2,,,Si,
97.30m²,2,2.5,C,atelier,https://citymap.com.gt/propiedades/atelier/,"Ubicados en Zona 15. Con apartamentos de 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 21 avenida B 0-51 zona 15 Vista Hermosa. Atelie  apa tame tos e  zo a 15
Atelie  es u  edificio boutique de apa tame tos desa ollado po  G upo 2i. Su  omb e  ace del co cepto de espacios do de los a tistas y modistas da  luga  a la c eatividad y pe mite  c ea  las más g a des ob as de a te.

Este p oyecto te of ece 6 modelos de apa tame tos.",2021-04-21T16:41:03+00:00,2024-08-15T18:40:05+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/60381508_448191545966598_6530418544306290688_n.jpg,zona-15,Vendido,14.58629,-90.491658,2,,,Si,
124.50m²,3,2.5,A,atelier,https://citymap.com.gt/propiedades/atelier/,"Ubicados en Zona 15. Con apartamentos de 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 21 avenida B 0-51 zona 15 Vista Hermosa. Atelie  apa tame tos e  zo a 15
Atelie  es u  edificio boutique de apa tame tos desa ollado po  G upo 2i. Su  omb e  ace del co cepto de espacios do de los a tistas y modistas da  luga  a la c eatividad y pe mite  c ea  las más g a des ob as de a te.

Este p oyecto te of ece 6 modelos de apa tame tos.",2021-04-21T16:41:03+00:00,2024-08-15T18:40:05+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/60381508_448191545966598_6530418544306290688_n.jpg,zona-15,Vendido,14.58629,-90.491658,2,,,Si,
138.60m²,3,2.5,F,atelier,https://citymap.com.gt/propiedades/atelier/,"Ubicados en Zona 15. Con apartamentos de 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 21 avenida B 0-51 zona 15 Vista Hermosa. Atelie  apa tame tos e  zo a 15
Atelie  es u  edificio boutique de apa tame tos desa ollado po  G upo 2i. Su  omb e  ace del co cepto de espacios do de los a tistas y modistas da  luga  a la c eatividad y pe mite  c ea  las más g a des ob as de a te.

Este p oyecto te of ece 6 modelos de apa tame tos.",2021-04-21T16:41:03+00:00,2024-08-15T18:40:05+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/60381508_448191545966598_6530418544306290688_n.jpg,zona-15,Vendido,14.58629,-90.491658,3,,,Si,
160m²,2,3.5,E,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,2,,,,
152m²,2,3.5,F Norte,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,2,,,Si,
132m²,2,2.5,H,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,2,,,,
163m²,2,3.5,D,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,2,,,,Si
293m²,3,4.5,B,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,3,,,,
327m²,4,4.5,PH Sur,silento,https://citymap.com.gt/propiedades/silento/,"Ubicados en Zona 15. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 23 Avenida, zona 15 Cdad. de Guatemala. Sile to apa tame tos e  zo a 15
El co cepto det ás de Sile to es el bala ce e t e lo estético, lo  acio al y la ate ció  a los detalles. Po  eso a t avés de su diseño se puede se ti  y disf uta  de i mejo ables vistas, fi os acabados y ambie tes eficie tes y sofisticados.

Ap ovecha do su exclusiva ubicació , la a quitectu a del edificio co sigue da  a todos los apa tame tos u a vista ú ica hacia la  ica vegetació  de la zo a.",2021-03-18T16:45:34+00:00,2024-08-19T15:57:06+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/68267387_2914150255322721_4225387730588139520_n.jpg,zona-15,Vendido,14.589204,-90.48591,3,,,,
50m²,2,1.5,B,torre-solento,https://citymap.com.gt/propiedades/torre-solento/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Bulevar San Nicolás 28-55, Zona 4, Mixco Bulevar. To e Sole to apa tame tos e  mixco
U   uevo comie zo, u a  ueva vida, u   uevo ama ece ,todo
lo que buscas y más lo te d ás aquí",2021-08-03T20:49:26+00:00,2024-04-09T05:32:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/08/Screen-Shot-2021-07-14-at-11.57.20.jpg,mixco,Vendido,14.661289,-90.562812,1,"Q4,600",,,
67m²,3,2,A,torre-solento,https://citymap.com.gt/propiedades/torre-solento/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: Bulevar San Nicolás 28-55, Zona 4, Mixco Bulevar. To e Sole to apa tame tos e  mixco
U   uevo comie zo, u a  ueva vida, u   uevo ama ece ,todo
lo que buscas y más lo te d ás aquí",2021-08-03T20:49:26+00:00,2024-04-09T05:32:26+00:00,https://citymap.com.gt/wp-content/uploads/2021/08/Screen-Shot-2021-07-14-at-11.57.20.jpg,mixco,Vendido,14.661289,-90.562812,1 o 2,"Q5,100",,,
60m²,3,1,Modelo 60m²,merlo-18,https://citymap.com.gt/propiedades/merlo-18/,Ubicados en Zona 18. Con apartamentos de 3 habitaciones. Con más de 1 amenidades. Direccion: Carretera al Atlántico..,2021-07-15T19:14:08+00:00,2024-04-09T05:05:53+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/202550361_110954061236022_2297126487285483039_n.jpg,zona-18,Vendido,14.680146456618,-90.426578521729,1,,,,
65.30m²,1,2,1A,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,1,,,,
65.30m²,1,2,1AT,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,1,,,,
65.20m²,1,2,1BT,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,1,,,,
85.50m²,2,2,2A,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,2,,,,
85.50m²,2,2,2AT,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,2,,,,
102.50m²,2,3,2B,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,2,,,,
86.30m²,2,2,2AT,dual-apartamentos,https://citymap.com.gt/propiedades/dual-apartamentos/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 11 amenidades. Direccion: 3a calle zona 15 colonia vista hermosa 1 . Dual apa tame tos e  zo a 15
DUAL - Ve ta de apa tame tos co  u a g a  va iedad de ca acte ísticas que co vie te  al p oyecto e  ú ico.",2021-03-25T20:29:10+00:00,2024-09-10T20:54:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/131958000_178527360660363_3277162090496672256_o.jpg,zona-15,Vendido,14.594127,-90.493066,2,,,,
