project_name,apartment_type,project_url,project_description,project_img_url,project_zone,project_status,project_lat,project_lon,apartment_m2,apartment_beds,apartment_baths,apartment_parking,apartment_has_serviceroom,apartment_has_storeroom,apartment_rent,apartment_price,project_c_date,project_m_date,apartment_rent_m2,apartment_price_m2
centrico,BERLIN ,https://citymap.com.gt/propiedades/centrico/,"Ubicados en Zona 5. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 30 Calle 28-49 zona 5. Ce t ico apa tame tos e  zo a 5
Cé t ico, el  uevo ce t o de  efe e cia de zo a 5, combi a á ea  eside cial y de come cio, co  la misió  de t a sfo ma  la vida de las pe so as, hacié dola más p áctica y co ve ie te.

Nuest os apa tame tos tie e  u  diseño i spi ado e  las g a des ciudades de Eu opa, co  acabados del más alto está da  de calidad. Las opcio es de apa tame tos so  de 1, 2 o 3 habitacio es, segú  sea la  ecesidad de  uest os clie tes",https://citymap.com.gt/wp-content/uploads/2021/04/116935229_321975595813445_2191292355097918123_n.jpg,zona-5,,14.618631,-90.5032398,86.54,2.0,2.0,1.0,True,,,,2021-04-19,2024-06-03,,
centrico,MADRID,https://citymap.com.gt/propiedades/centrico/,"Ubicados en Zona 5. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 30 Calle 28-49 zona 5. Ce t ico apa tame tos e  zo a 5
Cé t ico, el  uevo ce t o de  efe e cia de zo a 5, combi a á ea  eside cial y de come cio, co  la misió  de t a sfo ma  la vida de las pe so as, hacié dola más p áctica y co ve ie te.

Nuest os apa tame tos tie e  u  diseño i spi ado e  las g a des ciudades de Eu opa, co  acabados del más alto está da  de calidad. Las opcio es de apa tame tos so  de 1, 2 o 3 habitacio es, segú  sea la  ecesidad de  uest os clie tes",https://citymap.com.gt/wp-content/uploads/2021/04/116935229_321975595813445_2191292355097918123_n.jpg,zona-5,,14.618631,-90.5032398,79.19,2.0,2.0,1.0,True,,,,2021-04-19,2024-06-03,,
centrico,LONDRES,https://citymap.com.gt/propiedades/centrico/,"Ubicados en Zona 5. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 30 Calle 28-49 zona 5. Ce t ico apa tame tos e  zo a 5
Cé t ico, el  uevo ce t o de  efe e cia de zo a 5, combi a á ea  eside cial y de come cio, co  la misió  de t a sfo ma  la vida de las pe so as, hacié dola más p áctica y co ve ie te.

Nuest os apa tame tos tie e  u  diseño i spi ado e  las g a des ciudades de Eu opa, co  acabados del más alto está da  de calidad. Las opcio es de apa tame tos so  de 1, 2 o 3 habitacio es, segú  sea la  ecesidad de  uest os clie tes",https://citymap.com.gt/wp-content/uploads/2021/04/116935229_321975595813445_2191292355097918123_n.jpg,zona-5,,14.618631,-90.5032398,86.97,3.0,2.0,2.0,True,,,,2021-04-19,2024-06-03,,
centrico,PARIS,https://citymap.com.gt/propiedades/centrico/,"Ubicados en Zona 5. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 30 Calle 28-49 zona 5. Ce t ico apa tame tos e  zo a 5
Cé t ico, el  uevo ce t o de  efe e cia de zo a 5, combi a á ea  eside cial y de come cio, co  la misió  de t a sfo ma  la vida de las pe so as, hacié dola más p áctica y co ve ie te.

Nuest os apa tame tos tie e  u  diseño i spi ado e  las g a des ciudades de Eu opa, co  acabados del más alto está da  de calidad. Las opcio es de apa tame tos so  de 1, 2 o 3 habitacio es, segú  sea la  ecesidad de  uest os clie tes",https://citymap.com.gt/wp-content/uploads/2021/04/116935229_321975595813445_2191292355097918123_n.jpg,zona-5,,14.618631,-90.5032398,116.02,3.0,3.0,2.0,True,,,,2021-04-19,2024-06-03,,
vivo-zona-13,Modelo 43.5m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,43.5,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 72.69m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,72.69,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 42.92m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,42.92,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 36.99m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,36.99,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 35.62m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,35.62,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 43.16m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,43.16,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 36.37m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,36.37,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 42.91m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,42.91,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 48.79m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,48.79,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 42.25m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,42.25,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 49.73m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,49.73,1.0,1.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 55.49m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,55.49,2.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 64.01m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,64.01,2.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 64.01m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,64.01,2.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 195.35m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,195.35,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 130.69m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,130.69,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 119.09m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,119.09,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 101.35m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,101.35,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 121.78m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,121.78,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 136.37m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,136.37,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 86.97m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,86.97,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
vivo-zona-13,Modelo 100.14m²,https://citymap.com.gt/propiedades/vivo-zona-13/,"Ubicados en Zona 13 con precio desde Q4,894. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 13 amenidades. Direccion: 25 Calle 13-72 Zona 13.",https://citymap.com.gt/wp-content/uploads/2020/11/salon-usos-multiples.jpg,zona-13,,14.570228,-90.528807,100.14,3.0,2.0,,,,,,2020-11-19,2024-05-14,,
naori,APARTAMENTO A2,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,120.4,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO A3,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,120.4,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO B2,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,125.64,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO B3,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,125.64,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO B5,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,115.15,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO C2,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,124.73,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO C3,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,124.73,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO C5,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,113.24,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO D2,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,122.41,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO D3,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,122.41,2.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
naori,APARTAMENTO A,https://citymap.com.gt/propiedades/naori/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 14 amenidades. Direccion: 8va. Avenida 14-95 Zona 10. Nao i apa tame tos e  zo a 10
Emp e dimos u  viaje e  búsqueda de la pe fecció . Reco imos el mu do e te o hasta e co t a  e  Japó  u a cultu a que pulsa al  itmo de la excele cia, la mi uciosidad y la mejo a co ti ua.

Así  ace Nao i, u  co domi io ve tical que toma los p i cipios de ese culto a la pe fecció  pa a c ea  u  e to o fu cio al, que fome ta el bue  vivi ,  escata la mayo  ca tidad de á eas ve des y p omueve los espacios amplios y f escos.",https://citymap.com.gt/wp-content/uploads/2021/05/18-Naori-Fachada-Lateral-Izquierda-Aerea.jpg,zona-10,,14.596132510845,-90.508765007969,120.4,3.0,2.5,2.0,True,,,,2021-05-04,2024-04-25,,
